date_releve,annee,mois,saison,marche,produit,prix_kg_fcfa,precipitations_mm,temp_moy_mensuelle,rendement_kg_ha,prix_ndjamena,indice_fao,taux_fcfa_usd,distance_ndjamena_km
2005-09-01,2005,9,pluies,Abeche,mil,170.0,60.400000000000006,27.05666666666667,439.3,276.0,104.3,527.5,878
2005-10-01,2005,10,seche,Abeche,mil,155.0,0.6,29.306451612903224,439.3,270.0,104.3,527.5,878
2005-11-01,2005,11,seche,Abeche,mil,124.0,0.0,26.82,439.3,207.0,104.3,527.5,878
2005-12-01,2005,12,seche,Abeche,mil,114.0,0.0,27.07741935483871,439.3,199.0,104.3,527.5,878
2006-01-01,2006,1,seche,Abeche,mil,132.0,0.0,26.845161290322583,439.3,201.0,107.2,522.4,878
2006-02-01,2006,2,seche,Abeche,mil,122.0,0.0,29.110714285714288,439.3,199.0,107.2,522.4,878
2006-03-01,2006,3,soudure,Abeche,mil,126.0,0.0,30.46451612903226,439.3,215.0,107.2,522.4,878
2006-04-01,2006,4,soudure,Abeche,mil,127.0,0.0,31.15,439.3,199.0,107.2,522.4,878
2006-05-01,2006,5,soudure,Abeche,mil,120.0,15.2,32.33548387096774,439.3,202.0,107.2,522.4,878
2006-06-01,2006,6,pluies,Abeche,mil,126.0,16.7,31.34333333333333,439.3,200.0,107.2,522.4,878
2006-07-01,2006,7,pluies,Abeche,mil,138.0,75.2,29.345161290322583,439.3,200.0,107.2,522.4,878
2006-08-01,2006,8,pluies,Abeche,mil,144.0,159.0,25.96451612903226,439.3,200.0,107.2,522.4,878
2006-09-01,2006,9,pluies,Abeche,mil,158.0,108.8,26.9,439.3,205.0,107.2,522.4,878
2006-10-01,2006,10,seche,Abeche,mil,170.0,7.8,29.62258064516129,439.3,200.0,107.2,522.4,878
2006-11-01,2006,11,seche,Abeche,mil,135.0,0.0,26.386666666666667,439.3,202.0,107.2,522.4,878
2006-12-01,2006,12,seche,Abeche,mil,129.0,0.0,22.932258064516127,439.3,199.0,107.2,522.4,878
2007-01-01,2007,1,seche,Abeche,mil,144.0,0.0,22.048387096774192,439.3,182.0,119.4,479.3,878
2007-02-01,2007,2,seche,Abeche,mil,137.0,0.0,26.967857142857145,439.3,200.0,119.4,479.3,878
2007-03-01,2007,3,soudure,Abeche,mil,131.0,0.0,30.0,439.3,191.0,119.4,479.3,878
2007-04-01,2007,4,soudure,Abeche,mil,132.0,0.2,32.943333333333335,439.3,194.0,119.4,479.3,878
2007-05-01,2007,5,soudure,Abeche,mil,149.0,6.9,33.23225806451613,439.3,202.0,119.4,479.3,878
2007-06-01,2007,6,pluies,Abeche,mil,152.0,6.800000000000001,31.92333333333333,439.3,241.0,119.4,479.3,878
2007-07-01,2007,7,pluies,Abeche,mil,150.0,79.1,28.248387096774195,439.3,207.0,119.4,479.3,878
2007-08-01,2007,8,pluies,Abeche,mil,144.0,163.0,25.306451612903224,439.3,198.0,119.4,479.3,878
2007-09-01,2007,9,pluies,Abeche,mil,145.0,29.1,27.546666666666667,439.3,201.0,119.4,479.3,878
2007-10-01,2007,10,seche,Abeche,mil,127.0,0.0,30.56451612903226,439.3,201.0,119.4,479.3,878
2007-11-01,2007,11,seche,Abeche,mil,137.0,0.0,28.33333333333333,439.3,199.0,119.4,479.3,878
2007-12-01,2007,12,seche,Abeche,mil,141.0,0.0,25.01290322580645,439.3,199.0,119.4,479.3,878
2008-01-01,2008,1,seche,Abeche,mil,160.0,0.0,24.17419354838709,439.3,199.0,152.5,447.8,878
2008-02-01,2008,2,seche,Abeche,mil,150.0,0.0,24.21379310344828,439.3,201.0,152.5,447.8,878
2008-03-01,2008,3,soudure,Abeche,mil,157.0,0.0,30.570967741935487,439.3,199.0,152.5,447.8,878
2008-04-01,2008,4,soudure,Abeche,mil,176.0,3.2,31.703333333333333,439.3,219.0,152.5,447.8,878
2008-05-01,2008,5,soudure,Abeche,mil,179.0,16.7,31.845161290322583,439.3,229.0,152.5,447.8,878
2008-06-01,2008,6,pluies,Abeche,mil,182.0,17.1,30.94,439.3,226.0,152.5,447.8,878
2008-07-01,2008,7,pluies,Abeche,mil,185.0,46.0,28.316129032258065,439.3,238.0,152.5,447.8,878
2008-08-01,2008,8,pluies,Abeche,mil,200.0,195.2,25.89032258064516,439.3,241.0,152.5,447.8,878
2008-09-01,2008,9,pluies,Abeche,mil,177.0,80.1,26.55333333333333,439.3,293.0,152.5,447.8,878
2008-10-01,2008,10,seche,Abeche,mil,190.0,5.9,28.538709677419355,439.3,280.0,152.5,447.8,878
2008-11-01,2008,11,seche,Abeche,mil,173.0,0.0,27.386666666666667,439.3,243.0,152.5,447.8,878
2008-12-01,2008,12,seche,Abeche,mil,195.0,0.0,26.048387096774192,439.3,235.0,152.5,447.8,878
2009-01-01,2009,1,seche,Abeche,mil,215.0,0.0,26.212903225806453,439.3,256.0,125.3,472.2,878
2009-02-01,2009,2,seche,Abeche,mil,210.0,0.0,28.139285714285712,439.3,240.0,125.3,472.2,878
2009-03-01,2009,3,soudure,Abeche,mil,199.0,0.0,29.40967741935484,439.3,259.0,125.3,472.2,878
2009-04-01,2009,4,soudure,Abeche,mil,212.0,4.5,33.166666666666664,439.3,233.0,125.3,472.2,878
2009-05-01,2009,5,soudure,Abeche,mil,208.96,0.3999999999999999,32.70322580645161,439.3,227.5,125.3,472.2,878
2009-06-01,2009,6,pluies,Abeche,mil,195.0,7.3,32.406666666666666,439.3,246.0,125.3,472.2,878
2009-07-01,2009,7,pluies,Abeche,mil,231.0,65.4,28.574193548387097,439.3,317.0,125.3,472.2,878
2009-08-01,2009,8,pluies,Abeche,mil,250.0,131.9,27.125806451612902,439.3,300.0,125.3,472.2,878
2009-09-01,2009,9,pluies,Abeche,mil,219.0,31.8,29.03666666666667,439.3,258.0,125.3,472.2,878
2009-10-01,2009,10,seche,Abeche,mil,245.0,9.8,30.59032258064516,439.3,240.0,125.3,472.2,878
2009-11-01,2009,11,seche,Abeche,mil,253.0,0.0,28.366666666666667,439.3,250.0,125.3,472.2,878
2009-12-01,2009,12,seche,Abeche,mil,250.0,0.0,25.293548387096774,439.3,224.0,125.3,472.2,878
2010-01-01,2010,1,seche,Abeche,mil,249.0,0.0,25.845161290322583,439.3,222.0,140.6,495.3,878
2010-02-01,2010,2,seche,Abeche,mil,249.0,0.0,29.06428571428572,439.3,220.0,140.6,495.3,878
2010-03-01,2010,3,soudure,Abeche,mil,248.0,0.0,29.374193548387098,439.3,217.0,140.6,495.3,878
2010-04-01,2010,4,soudure,Abeche,mil,250.0,0.0,33.526666666666664,439.3,220.0,140.6,495.3,878
2010-05-01,2010,5,soudure,Abeche,mil,290.0,0.0,33.89677419354839,439.3,252.0,140.6,495.3,878
2010-06-01,2010,6,pluies,Abeche,mil,330.0,18.6,32.14333333333333,439.3,260.0,140.6,495.3,878
2010-08-01,2010,8,pluies,Abeche,mil,300.0,224.0,25.89032258064516,439.3,245.0,140.6,495.3,878
2010-09-01,2010,9,pluies,Abeche,mil,219.0,26.5,27.146666666666665,439.3,258.0,140.6,495.3,878
2010-10-01,2010,10,seche,Abeche,mil,200.0,6.9,29.48064516129032,439.3,230.0,140.6,495.3,878
2010-11-01,2010,11,seche,Abeche,mil,170.0,0.0,28.62333333333333,439.3,165.0,140.6,495.3,878
2010-12-01,2010,12,seche,Abeche,mil,170.0,0.0,24.258064516129032,439.3,160.0,140.6,495.3,878
2011-01-01,2011,1,seche,Abeche,mil,130.0,0.0,22.47741935483871,471.7,178.8,167.9,471.9,878
2011-02-01,2011,2,seche,Abeche,mil,180.0,0.0,28.460714285714285,471.7,162.4,167.9,471.9,878
2011-03-01,2011,3,soudure,Abeche,mil,180.0,0.0,28.387096774193548,471.7,204.0,167.9,471.9,878
2011-04-01,2011,4,soudure,Abeche,mil,180.0,0.0,32.67666666666666,471.7,217.2,167.9,471.9,878
2011-05-01,2011,5,soudure,Abeche,mil,180.0,7.4,32.42580645161291,471.7,227.2,167.9,471.9,878
2011-06-01,2011,6,pluies,Abeche,mil,196.0,10.4,32.18333333333333,471.7,225.0,167.9,471.9,878
2011-07-01,2011,7,pluies,Abeche,mil,185.0,40.8,30.074193548387097,471.7,240.0,167.9,471.9,878
2011-08-01,2011,8,pluies,Abeche,mil,216.0,135.5,26.38387096774193,471.7,250.0,167.9,471.9,878
2011-09-01,2011,9,pluies,Abeche,mil,199.0,39.2,27.30666666666667,471.7,250.0,167.9,471.9,878
2011-10-01,2011,10,seche,Abeche,mil,213.0,5.4,30.200000000000003,471.7,243.0,167.9,471.9,878
2011-11-01,2011,11,seche,Abeche,mil,209.0,0.0,26.40333333333333,471.7,250.0,167.9,471.9,878
2011-12-01,2011,12,seche,Abeche,mil,250.0,0.0,24.083870967741937,471.7,250.0,167.9,471.9,878
2012-01-01,2012,1,seche,Abeche,mil,260.0,0.0,24.30322580645161,468.5,260.0,160.9,510.5,878
2012-02-01,2012,2,seche,Abeche,mil,230.0,0.0,28.6896551724138,468.5,260.0,160.9,510.5,878
2012-03-01,2012,3,soudure,Abeche,mil,220.0,0.0,28.664516129032258,468.5,273.0,160.9,510.5,878
2012-04-01,2012,4,soudure,Abeche,mil,300.0,1.3,33.3,468.5,320.0,160.9,510.5,878
2012-05-01,2012,5,soudure,Abeche,mil,276.0,8.7,32.58709677419355,468.5,313.0,160.9,510.5,878
2012-06-01,2012,6,pluies,Abeche,mil,290.0,22.5,31.273333333333333,468.5,300.0,160.9,510.5,878
2012-07-01,2012,7,pluies,Abeche,mil,280.0,103.2,26.89354838709677,468.5,340.0,160.9,510.5,878
2012-08-01,2012,8,pluies,Abeche,mil,210.0,185.8,25.316129032258065,468.5,336.0,160.9,510.5,878
2012-09-01,2012,9,pluies,Abeche,mil,200.0,35.9,27.363333333333333,468.5,336.0,160.9,510.5,878
2012-10-01,2012,10,seche,Abeche,mil,227.0,5.3,30.1,468.5,327.0,160.9,510.5,878
2012-11-01,2012,11,seche,Abeche,mil,190.0,0.0,28.043333333333333,468.5,320.0,160.9,510.5,878
2012-12-01,2012,12,seche,Abeche,mil,210.0,0.0,24.79032258064516,468.5,322.0,160.9,510.5,878
2013-01-01,2013,1,seche,Abeche,mil,210.0,0.0,26.625806451612902,394.8,245.0,151.0,494.0,878
2013-02-01,2013,2,seche,Abeche,mil,210.0,0.0,28.660714285714285,394.8,215.0,151.0,494.0,878
2013-03-01,2013,3,soudure,Abeche,mil,190.0,0.0,31.27741935483871,394.8,220.0,151.0,494.0,878
2013-04-01,2013,4,soudure,Abeche,mil,185.0,2.6,32.68,394.8,240.0,151.0,494.0,878
2013-05-01,2013,5,soudure,Abeche,mil,210.0,4.2,32.619354838709675,394.8,260.0,151.0,494.0,878
2013-06-01,2013,6,pluies,Abeche,mil,217.0,23.5,31.21,394.8,260.0,151.0,494.0,878
2013-07-01,2013,7,pluies,Abeche,mil,240.0,96.3,28.40967741935484,394.8,293.0,151.0,494.0,878
2013-08-01,2013,8,pluies,Abeche,mil,290.0,224.1,25.03548387096774,394.8,302.0,151.0,494.0,878
2013-09-01,2013,9,pluies,Abeche,mil,220.0,22.4,27.35333333333333,394.8,300.0,151.0,494.0,878
2013-10-01,2013,10,seche,Abeche,mil,250.0,0.2,29.641935483870967,394.8,300.0,151.0,494.0,878
2013-11-01,2013,11,seche,Abeche,mil,250.0,0.0,28.063333333333333,394.8,320.0,151.0,494.0,878
2013-12-01,2013,12,seche,Abeche,mil,230.0,0.0,24.5258064516129,394.8,280.0,151.0,494.0,878
2014-01-01,2014,1,seche,Abeche,mil,210.0,0.0,24.42258064516129,382.7,280.0,136.4,494.4,878
2014-02-01,2014,2,seche,Abeche,mil,230.0,0.0,26.260714285714283,382.7,260.0,136.4,494.4,878
2014-03-01,2014,3,soudure,Abeche,mil,250.0,0.1,30.596774193548388,382.7,285.0,136.4,494.4,878
2014-04-01,2014,4,soudure,Abeche,mil,280.0,3.3000000000000003,32.666666666666664,382.7,310.0,136.4,494.4,878
2014-05-01,2014,5,soudure,Abeche,mil,240.0,13.5,32.383870967741935,382.7,287.0,136.4,494.4,878
2014-06-01,2014,6,pluies,Abeche,mil,240.0,5.5,32.35666666666666,382.7,280.0,136.4,494.4,878
2014-07-01,2014,7,pluies,Abeche,mil,280.0,60.2,29.193548387096776,382.7,300.0,136.4,494.4,878
2014-08-01,2014,8,pluies,Abeche,mil,280.0,343.3,25.177419354838708,382.7,306.0,136.4,494.4,878
2014-09-01,2014,9,pluies,Abeche,mil,250.0,35.2,26.756666666666668,382.7,306.0,136.4,494.4,878
2014-10-01,2014,10,seche,Abeche,mil,245.0,2.2,28.906451612903226,382.7,306.0,136.4,494.4,878
2014-11-01,2014,11,seche,Abeche,mil,240.0,0.0,27.673333333333336,382.7,280.0,136.4,494.4,878
2014-12-01,2014,12,seche,Abeche,mil,210.0,0.0,25.164516129032258,382.7,286.0,136.4,494.4,878
2015-01-01,2015,1,seche,Abeche,mil,190.0,0.0,22.3483870967742,349.7,295.0,118.2,591.4,878
2015-02-01,2015,2,seche,Abeche,mil,200.0,0.0,28.639285714285712,349.7,300.0,118.2,591.4,878
2015-03-01,2015,3,soudure,Abeche,mil,250.0,0.0,31.38387096774193,349.7,257.0,118.2,591.4,878
2015-04-01,2015,4,soudure,Abeche,mil,231.0,0.0,30.80333333333333,349.7,295.0,118.2,591.4,878
2015-05-01,2015,5,soudure,Abeche,mil,233.0,0.3,33.270967741935486,349.7,297.0,118.2,591.4,878
2015-06-01,2015,6,pluies,Abeche,mil,265.0,5.1,32.62,349.7,222.0,118.2,591.4,878
2015-07-01,2015,7,pluies,Abeche,mil,274.0,71.8,29.26129032258065,349.7,301.0,118.2,591.4,878
2015-08-01,2015,8,pluies,Abeche,mil,288.0,184.5,26.425806451612903,349.7,272.0,118.2,591.4,878
2015-09-01,2015,9,pluies,Abeche,mil,212.0,27.0,28.48,349.7,308.0,118.2,591.4,878
2015-10-01,2015,10,seche,Abeche,mil,295.0,0.6,31.154838709677417,349.7,317.0,118.2,591.4,878
2015-11-01,2015,11,seche,Abeche,mil,210.0,0.0,27.933333333333334,349.7,300.0,118.2,591.4,878
2015-12-01,2015,12,seche,Abeche,mil,190.0,0.0,22.01290322580645,349.7,300.0,118.2,591.4,878
2016-01-01,2016,1,seche,Abeche,mil,190.0,0.0,22.35483870967742,467.9,282.0,113.6,592.7,878
2016-02-01,2016,2,seche,Abeche,mil,190.0,0.0,25.85172413793104,467.9,270.0,113.6,592.7,878
2016-03-01,2016,3,soudure,Abeche,mil,210.0,0.0,32.79677419354839,467.9,290.0,113.6,592.7,878
2016-04-01,2016,4,soudure,Abeche,mil,206.0,0.0,33.18,467.9,290.0,113.6,592.7,878
2016-05-01,2016,5,soudure,Abeche,mil,201.0,7.7,33.05483870967742,467.9,300.0,113.6,592.7,878
2016-06-01,2016,6,pluies,Abeche,mil,210.0,34.9,31.293333333333333,467.9,300.0,113.6,592.7,878
2016-07-01,2016,7,pluies,Abeche,mil,220.0,125.2,27.59032258064516,467.9,280.0,113.6,592.7,878
2016-08-01,2016,8,pluies,Abeche,mil,220.0,160.7,25.9741935483871,467.9,250.0,113.6,592.7,878
2016-09-01,2016,9,pluies,Abeche,mil,220.0,27.6,28.206666666666667,467.9,250.0,113.6,592.7,878
2016-10-01,2016,10,seche,Abeche,mil,190.0,1.8,30.51290322580645,467.9,250.0,113.6,592.7,878
2016-11-01,2016,11,seche,Abeche,mil,180.0,0.0,29.626666666666665,467.9,250.0,113.6,592.7,878
2016-12-01,2016,12,seche,Abeche,mil,150.0,0.0,26.16774193548387,467.9,220.0,113.6,592.7,878
2017-01-01,2017,1,seche,Abeche,mil,157.0,0.0,27.11935483870968,412.3,220.0,118.1,580.3,878
2017-02-01,2017,2,seche,Abeche,mil,140.0,0.0,25.425,412.3,266.0,118.1,580.3,878
2017-03-01,2017,3,soudure,Abeche,mil,202.0,0.0,30.203225806451613,412.3,254.0,118.1,580.3,878
2017-04-01,2017,4,soudure,Abeche,mil,212.0,4.800000000000001,32.733333333333334,412.3,240.0,118.1,580.3,878
2017-05-01,2017,5,soudure,Abeche,mil,190.0,4.9,33.29032258064516,412.3,246.0,118.1,580.3,878
2017-06-01,2017,6,pluies,Abeche,mil,216.0,26.2,31.15,412.3,276.0,118.1,580.3,878
2017-07-01,2017,7,pluies,Abeche,mil,220.0,50.8,28.961290322580645,412.3,276.0,118.1,580.3,878
2017-08-01,2017,8,pluies,Abeche,mil,226.0,66.1,27.280645161290323,412.3,286.0,118.1,580.3,878
2017-09-01,2017,9,pluies,Abeche,mil,193.0,24.0,28.933333333333334,412.3,304.0,118.1,580.3,878
2017-10-01,2017,10,seche,Abeche,mil,193.0,1.2,31.187096774193545,412.3,283.0,118.1,580.3,878
2017-11-01,2017,11,seche,Abeche,mil,180.0,0.0,28.046666666666667,412.3,275.0,118.1,580.3,878
2017-12-01,2017,12,seche,Abeche,mil,150.0,0.0,26.225806451612904,412.3,260.0,118.1,580.3,878
2018-01-01,2018,1,seche,Abeche,mil,180.0,0.0,22.0258064516129,470.2,270.0,115.6,555.7,878
2018-02-01,2018,2,seche,Abeche,mil,180.0,0.0,29.142857142857142,470.2,276.0,115.6,555.7,878
2018-03-01,2018,3,soudure,Abeche,mil,186.0,0.4,31.048387096774192,470.2,266.0,115.6,555.7,878
2018-04-01,2018,4,soudure,Abeche,mil,203.0,0.0,32.06333333333333,470.2,263.0,115.6,555.7,878
2018-05-01,2018,5,soudure,Abeche,mil,200.0,1.0,33.1741935483871,470.2,257.0,115.6,555.7,878
2018-06-01,2018,6,pluies,Abeche,mil,210.0,49.4,31.09,470.2,263.0,115.6,555.7,878
2018-07-01,2018,7,pluies,Abeche,mil,220.0,29.5,28.738709677419354,470.2,270.0,115.6,555.7,878
2018-08-01,2018,8,pluies,Abeche,mil,217.0,128.1,26.041935483870965,470.2,270.0,115.6,555.7,878
2018-09-01,2018,9,pluies,Abeche,mil,203.0,40.2,28.40333333333333,470.2,270.0,115.6,555.7,878
2018-10-01,2018,10,seche,Abeche,mil,187.0,2.7,30.66774193548387,470.2,263.0,115.6,555.7,878
2018-11-01,2018,11,seche,Abeche,mil,180.0,0.0,28.31,470.2,250.0,115.6,555.7,878
2018-12-01,2018,12,seche,Abeche,mil,160.0,0.0,25.19677419354839,470.2,250.0,115.6,555.7,878
2019-01-01,2019,1,seche,Abeche,mil,143.0,0.0,26.3483870967742,442.1,253.0,114.1,585.9,878
2019-02-01,2019,2,seche,Abeche,mil,140.0,0.6,27.13214285714286,442.1,260.0,114.1,585.9,878
2019-03-01,2019,3,soudure,Abeche,mil,140.0,0.0,30.712903225806453,442.1,206.0,114.1,585.9,878
2019-04-01,2019,4,soudure,Abeche,mil,140.0,0.1,32.81666666666667,442.1,200.0,114.1,585.9,878
2019-05-01,2019,5,soudure,Abeche,mil,143.0,0.7000000000000001,33.435483870967744,442.1,200.0,114.1,585.9,878
2019-06-01,2019,6,pluies,Abeche,mil,167.0,4.5,31.216666666666665,442.1,220.0,114.1,585.9,878
2019-07-01,2019,7,pluies,Abeche,mil,166.0,39.4,29.13870967741936,442.1,200.0,114.1,585.9,878
2019-08-01,2019,8,pluies,Abeche,mil,166.0,197.8,25.712903225806453,442.1,200.0,114.1,585.9,878
2019-09-01,2019,9,pluies,Abeche,mil,176.0,21.2,28.64333333333333,442.1,180.0,114.1,585.9,878
2019-10-01,2019,10,seche,Abeche,mil,156.0,24.3,28.56774193548388,442.1,190.0,114.1,585.9,878
2019-11-01,2019,11,seche,Abeche,mil,143.0,0.0,28.62333333333333,442.1,220.0,114.1,585.9,878
2019-12-01,2019,12,seche,Abeche,mil,160.0,0.0,24.616129032258065,442.1,240.0,114.1,585.9,878
2020-01-01,2020,1,seche,Abeche,mil,163.0,0.0,23.154838709677417,391.7,260.0,116.8,574.3,878
2020-02-01,2020,2,seche,Abeche,mil,169.0,0.0,25.71034482758621,391.7,300.0,116.8,574.3,878
2020-03-01,2020,3,soudure,Abeche,mil,178.0,0.0,30.93548387096774,391.7,296.0,116.8,574.3,878
2020-04-01,2020,4,soudure,Abeche,mil,193.0,0.0,33.21333333333333,391.7,290.0,116.8,574.3,878
2020-05-01,2020,5,soudure,Abeche,mil,198.0,0.0,33.55483870967742,391.7,300.0,116.8,574.3,878
2020-06-01,2020,6,pluies,Abeche,mil,222.0,5.8,32.74333333333333,391.7,276.0,116.8,574.3,878
2020-07-01,2020,7,pluies,Abeche,mil,243.0,86.8,28.74838709677419,391.7,300.0,116.8,574.3,878
2020-08-01,2020,8,pluies,Abeche,mil,260.0,221.0,24.90967741935484,391.7,300.0,116.8,574.3,878
2020-09-01,2020,9,pluies,Abeche,mil,177.0,44.5,27.226666666666667,391.7,293.0,116.8,574.3,878
2020-10-01,2020,10,seche,Abeche,mil,188.0,0.0,29.82258064516129,391.7,280.0,116.8,574.3,878
2020-11-01,2020,11,seche,Abeche,mil,214.0,0.0,27.64333333333333,391.7,306.0,116.8,574.3,878
2020-12-01,2020,12,seche,Abeche,mil,186.0,0.0,26.661290322580644,391.7,306.0,116.8,574.3,878
2021-01-01,2021,1,seche,Abeche,mil,180.0,0.0,26.05161290322581,388.7,306.0,141.3,554.5,878
2021-02-01,2021,2,seche,Abeche,mil,243.0,0.0,25.40714285714285,388.7,306.0,141.3,554.5,878
2021-03-01,2021,3,soudure,Abeche,mil,180.0,0.0,30.63870967741936,388.7,306.0,141.3,554.5,878
2021-05-01,2021,5,soudure,Abeche,mil,195.0,0.0,33.00322580645162,388.7,306.0,141.3,554.5,878
2021-06-01,2021,6,pluies,Abeche,mil,235.0,3.7,32.57333333333334,388.7,306.0,141.3,554.5,878
2011-01-01,2011,1,seche,Abeche,riz,800.0,0.0,22.47741935483871,1100.2,437.6,167.9,471.9,878
2011-02-01,2011,2,seche,Abeche,riz,800.0,0.0,28.460714285714285,1100.2,450.8,167.9,471.9,878
2011-03-01,2011,3,soudure,Abeche,riz,800.0,0.0,28.387096774193548,1100.2,444.0,167.9,471.9,878
2011-04-01,2011,4,soudure,Abeche,riz,800.0,0.0,32.67666666666666,1100.2,445.4,167.9,471.9,878
2011-05-01,2011,5,soudure,Abeche,riz,800.0,7.4,32.42580645161291,1100.2,454.4,167.9,471.9,878
2011-06-01,2011,6,pluies,Abeche,riz,800.0,10.4,32.18333333333333,1100.2,412.5,167.9,471.9,878
2011-07-01,2011,7,pluies,Abeche,riz,800.0,40.8,30.074193548387097,1100.2,449.0,167.9,471.9,878
2011-08-01,2011,8,pluies,Abeche,riz,600.0,135.5,26.38387096774193,1100.2,451.5,167.9,471.9,878
2011-09-01,2011,9,pluies,Abeche,riz,600.0,39.2,27.30666666666667,1100.2,459.5,167.9,471.9,878
2011-10-01,2011,10,seche,Abeche,riz,624.0,5.4,30.200000000000003,1100.2,482.5,167.9,471.9,878
2011-12-01,2011,12,seche,Abeche,riz,800.0,0.0,24.083870967741937,1100.2,460.0,167.9,471.9,878
2012-01-01,2012,1,seche,Abeche,riz,700.0,0.0,24.30322580645161,1005.9,488.5,160.9,510.5,878
2012-02-01,2012,2,seche,Abeche,riz,600.0,0.0,28.6896551724138,1005.9,405.5,160.9,510.5,878
2018-07-01,2018,7,pluies,Abeche,riz,600.0,29.5,28.738709677419354,1008.6,474.5,115.6,555.7,878
2018-08-01,2018,8,pluies,Abeche,riz,600.0,128.1,26.041935483870965,1008.6,473.0,115.6,555.7,878
2018-09-01,2018,9,pluies,Abeche,riz,640.0,40.2,28.40333333333333,1008.6,493.0,115.6,555.7,878
2018-10-01,2018,10,seche,Abeche,riz,640.0,2.7,30.66774193548387,1008.6,487.0,115.6,555.7,878
2018-11-01,2018,11,seche,Abeche,riz,673.0,0.0,28.31,1008.6,466.5,115.6,555.7,878
2018-12-01,2018,12,seche,Abeche,riz,680.0,0.0,25.19677419354839,1008.6,458.5,115.6,555.7,878
2019-01-01,2019,1,seche,Abeche,riz,687.0,0.0,26.3483870967742,1084.3,455.0,114.1,585.9,878
2019-02-01,2019,2,seche,Abeche,riz,710.0,0.6,27.13214285714286,1084.3,459.5,114.1,585.9,878
2019-03-01,2019,3,soudure,Abeche,riz,706.0,0.0,30.712903225806453,1084.3,460.0,114.1,585.9,878
2019-04-01,2019,4,soudure,Abeche,riz,703.0,0.1,32.81666666666667,1084.3,460.0,114.1,585.9,878
2019-05-01,2019,5,soudure,Abeche,riz,710.0,0.7000000000000001,33.435483870967744,1084.3,460.0,114.1,585.9,878
2019-06-01,2019,6,pluies,Abeche,riz,675.0,4.5,31.216666666666665,1084.3,492.0,114.1,585.9,878
2019-07-01,2019,7,pluies,Abeche,riz,714.0,39.4,29.13870967741936,1084.3,463.0,114.1,585.9,878
2019-08-01,2019,8,pluies,Abeche,riz,766.0,197.8,25.712903225806453,1084.3,462.0,114.1,585.9,878
2019-09-01,2019,9,pluies,Abeche,riz,746.0,21.2,28.64333333333333,1084.3,455.0,114.1,585.9,878
2019-10-01,2019,10,seche,Abeche,riz,740.0,24.3,28.56774193548388,1084.3,455.0,114.1,585.9,878
2019-11-01,2019,11,seche,Abeche,riz,740.0,0.0,28.62333333333333,1084.3,453.0,114.1,585.9,878
2019-12-01,2019,12,seche,Abeche,riz,740.0,0.0,24.616129032258065,1084.3,455.0,114.1,585.9,878
2020-01-01,2020,1,seche,Abeche,riz,670.0,0.0,23.154838709677417,952.3,458.0,116.8,574.3,878
2020-02-01,2020,2,seche,Abeche,riz,670.0,0.0,25.71034482758621,952.3,454.5,116.8,574.3,878
2020-03-01,2020,3,soudure,Abeche,riz,675.0,0.0,30.93548387096774,952.3,459.5,116.8,574.3,878
2020-04-01,2020,4,soudure,Abeche,riz,682.0,0.0,33.21333333333333,952.3,456.5,116.8,574.3,878
2020-05-01,2020,5,soudure,Abeche,riz,683.0,0.0,33.55483870967742,952.3,456.5,116.8,574.3,878
2020-06-01,2020,6,pluies,Abeche,riz,685.0,5.8,32.74333333333333,952.3,466.5,116.8,574.3,878
2020-07-01,2020,7,pluies,Abeche,riz,700.0,86.8,28.74838709677419,952.3,460.0,116.8,574.3,878
2020-08-01,2020,8,pluies,Abeche,riz,710.0,221.0,24.90967741935484,952.3,463.0,116.8,574.3,878
2020-09-01,2020,9,pluies,Abeche,riz,515.0,44.5,27.226666666666667,952.3,595.5,116.8,574.3,878
2020-10-01,2020,10,seche,Abeche,riz,500.0,0.0,29.82258064516129,952.3,576.5,116.8,574.3,878
2020-11-01,2020,11,seche,Abeche,riz,600.0,0.0,27.64333333333333,952.3,546.5,116.8,574.3,878
2020-12-01,2020,12,seche,Abeche,riz,567.0,0.0,26.661290322580644,952.3,541.5,116.8,574.3,878
2021-01-01,2021,1,seche,Abeche,riz,480.0,0.0,26.05161290322581,973.2,510.0,141.3,554.5,878
2021-02-01,2021,2,seche,Abeche,riz,453.0,0.0,25.40714285714285,973.2,513.5,141.3,554.5,878
2021-03-01,2021,3,soudure,Abeche,riz,507.0,0.0,30.63870967741936,973.2,503.0,141.3,554.5,878
2021-05-01,2021,5,soudure,Abeche,riz,480.0,0.0,33.00322580645162,973.2,507.5,141.3,554.5,878
2021-06-01,2021,6,pluies,Abeche,riz,487.0,3.7,32.57333333333334,973.2,523.0,141.3,554.5,878
2003-10-01,2003,10,seche,Abeche,sorgho,97.0,11.3,28.98064516129032,444.8,100.0,97.7,580.7,878
2003-10-01,2003,10,seche,Abeche,sorgho,97.0,11.3,28.98064516129032,444.8,100.0,97.7,580.7,878
2003-11-01,2003,11,seche,Abeche,sorgho,87.0,0.0,28.276666666666664,444.8,89.0,97.7,580.7,878
2003-11-01,2003,11,seche,Abeche,sorgho,87.0,0.0,28.276666666666664,444.8,89.0,97.7,580.7,878
2003-12-01,2003,12,seche,Abeche,sorgho,86.0,0.0,25.151612903225807,444.8,82.0,97.7,580.7,878
